Konto;Kontobeschriftung;SprachId;Kontenrahmen
3794;Cash disc. received 5.5% input tax;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3796;Cash disc. received 10.7% input tax;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3798;Cash disc. received r/c/s 5.5% input tax;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3800;Delivery costs;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3830;Empties;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3850;Customs and import duties;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3950;Changes in inventories of purch.merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3951;Changes in inventories of purch.merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3952;Changes in inventories of purch.merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3953;Changes in inventories of purch.merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3954;Changes in inventories of purch.merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3955;Changes inventories raw mat/cons/suppl;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3956;Changes inventories raw mat/cons/suppl;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3957;Changes inventories raw mat/cons/suppl;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3958;Changes inventories raw mat/cons/suppl;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3959;Changes inventories raw mat/cons/suppl;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3960;Chngs invntries r/c/s, purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3961;Chngs invntries r/c/s, purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3962;Chngs invntries r/c/s, purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3963;Chngs invntries r/c/s, purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3964;Chngs invntries r/c/s, purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3965;Chngs invntries r/c/s, purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3966;Chngs invntries r/c/s, purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3967;Chngs invntries r/c/s, purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3968;Chngs invntries r/c/s, purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3969;Chngs invntries r/c/s, purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3970;Inventories raw materials/cons/suppl;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3971;Inventories raw materials/cons/suppl;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3972;Inventories raw materials/cons/suppl;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3973;Inventories raw materials/cons/suppl;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3974;Inventories raw materials/cons/suppl;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3975;Inventories raw materials/cons/suppl;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3976;Inventories raw materials/cons/suppl;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3977;Inventories raw materials/cons/suppl;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3978;Inventories raw materials/cons/suppl;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3979;Inventories raw materials/cons/suppl;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3980;Merchandise (inventories);en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3981;Merchandise (inventories);en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3982;Merchandise (inventories);en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3983;Merchandise (inventories);en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3984;Merchandise (inventories);en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3985;Merchandise (inventories);en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3986;Merchandise (inventories);en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3987;Merchandise (inventories);en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3988;Merchandise (inventories);en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3989;Merchandise (inventories);en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3990;Allocated material costs;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3991;Allocated material costs;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3992;Allocated material costs;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3993;Allocated material costs;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3994;Allocated material costs;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3995;Allocated material costs;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3996;Allocated material costs;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3997;Allocated material costs;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3998;Allocated material costs;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
3999;Allocated material costs;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4000;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4001;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4002;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4003;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4004;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4005;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4006;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4007;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4008;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4009;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4010;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4011;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4012;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4013;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4014;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4015;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4016;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4017;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4018;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4019;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4020;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4021;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4022;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4023;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4024;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4025;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4026;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4027;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4028;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4029;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4030;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4031;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4032;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4033;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4034;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4035;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4036;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4037;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4038;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4039;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4040;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4041;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4042;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4043;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4044;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4045;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4046;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4047;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4048;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4049;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4050;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4051;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4052;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4053;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4054;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4055;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4056;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4057;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4058;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4059;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4060;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4061;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4062;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4063;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4064;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4065;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4066;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4067;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4068;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4069;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4070;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4071;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4072;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4073;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4074;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4075;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4076;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4077;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4078;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4079;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4080;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4081;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4082;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4083;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4084;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4085;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4086;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4087;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4088;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4089;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4090;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4091;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4092;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4093;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4094;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4095;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4096;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4097;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4098;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4099;Cost raw mat/con/suppl/purch. merch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4100;Wages and salaries;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4110;Wages;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4120;Salaries;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4124;Mangng dir. salar. shrehldrs LLC (GmbH);en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4125;Salaries of spouses;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4126;Management bonuses shareholder managers;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4127;Managing director salaries;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4128;Rem. sal. prtnrs, s.15 EStG (SBI);en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4129;Management bonuses paid to employees;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4130;Statutory social security expenses;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4137;Soc. sec. expns prtnrs. s.15 EStG (SBI);en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4138;Contrb. to occup. health/safety agency;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4139;Disabled persons equalisation levy;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4140;Vol. social benfts not subj to wage tx;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4141;Other social security costs;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4144;Social sec. contr. marginal p-t workers;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4145;Volunt. social bnfts subj to wage tax;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4146;Volunt. n-c bnft marg. part-t workers;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4147;Volunt. n-c bnft shareholder managers;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4148;Vol. n-c ben.sal. prtr s.15 EStG (SBI);en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4149;Flat-rate tax on other benefits;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4150;Sick pay supplements;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4151;Non-cash bnft/ serv marg. part-t workers;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4152;Non-cash bnft/ serv employees;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4153;Non-cash bnft/ serv shareholder managers;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4154;N-c ben./serv sal. prtr s.15 EStG(SBI);en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4155;Employment agency subsidies;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4156;Exp. chge. prov. vac. pay;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4157;Exp. chge. prov. vac. pay sh-mgr.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4158;Exp.prov.vac.pay sal. part. (SBI);en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4159;Exp.prov.vac.pay p-t workers (SBI);en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4160;Pension funds;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4165;Cost of old age pensions;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4166;P-e benefit costs for s/h managers;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4167;Flat-rate tax for insurance premiums;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4168;Cost pen. sal. prtnrs, s.15 EStG (SBI);en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4169;Employee benefit expenses;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4170;Capital-forming payments;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4175;Travel expn reim brsmnthome/workplc;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4180;Tips;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4190;Casual labour wages;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4194;Flat-rate taxes marg part-time workers;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4195;Wages for marginal part-time work;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4196;Flat-rate taxes for shareholder managers;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4197;Flat-rate taxes sal.prt, s.15 EStG (SBI);en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4198;Flat-rate taxes for employees;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4199;Flat-rate tax on casual labour wages;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4200;Occupancy costs;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4210;Rent (immovable property);en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4211;Expns immovbl property, trade tax law;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4212;Rental/expenses for double household;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4215;Leases (immovable property);en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4219;Rem. prtnr. rental immovable prop.(SBI);en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4220;Real property leases (immovable prop.);en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4222;Rem.prtnr.rntl/lease immovable property;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4228;Incidental rental/lease exp. (SBI);en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4229;Rem. prtnr. lease immovable prop.(SBI);en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4230;Heating;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4240;Gas, electricity, water;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4250;Cleaning;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4260;Maintenance of operating premises;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4270;Levies real property used operating prps;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4280;Other occupancy costs;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4288;Costs of home office (dedctbl portion);en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4289;Costs of home office (non-dedctbl prtn);en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4290;Cost of real estate, operating;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4300;Non-deductible input tax;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4301;Non-deductible input tax, 7%;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4306;Non-deductible input tax 19%;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4320;Trade tax;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4340;Other taxes;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4350;Excise tax;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4355;Eco tax;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4360;Insurance premiums;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4366;Building insurance;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4370;Net ins. prem. fut. pension bnft liablt;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4380;Contributions;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4390;Other levies;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4396;Late filing penalties/ admin. fines;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4397;N-tx dedctbl l.filg. penlts/admin. fines;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4500;Vehicle expenses;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4510;Motor vehicle tax;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4520;Motor vehicle insurance;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4530;Current motor vehicle operat. costs;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4540;Motor vehicle repairs;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4550;Garage rent;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4560;Road tolls;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4570;Operating leases (motor vehicles);en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4580;Other motor vehicle expenses;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4590;Vhcl expns priv.vhcls used bsnss prps;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4595;Third-party vehicle expenses;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4600;Advertising costs;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4605;Giveaways;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4630;Gifts, deductible, without s. 37b EStG;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4631;N-c bnft. 3rd part., dedctlb, s.37b EStG;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4632;F-r taxes gifts and n-c bnfts, dedctbl.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4635;Gifts, non-dedctbl, w/o s. 37b EStG;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4636;Gifts, non-dedctbl, with s. 37b EStG;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4637;F-r taxes n-c bnfts /gifts, non-dedctbl;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4638;Gifts used excly for operating prps;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4639;Non-cash benefits, with s. 37b EStG;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4640;Corporate hospitality expenses;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4650;Entertainment expenses;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4651;Oth expns lim deductblty (dedctbl prtn);en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4652;Expns lim dedctblty (non-dedctbl prtn);en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4653;Small gifts;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4654;Non-deductible entertainm. expenses;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4655;Non-deductible business expenses;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4660;Employee travel expenses;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4663;Employee travel expnses, cost of travel;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4664;Employee trav. expn, addnl substnc costs;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4666;Employee trav. expn, accommodation costs;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4668;Employee mileage reimbursement;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4670;Business owner travel expenses;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4672;Bsnss owner trav.expns (n-dedctbl prtn);en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4673;Bsnss owner trav.expns, cost of travel;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4674;Bsnss ownr tr.expns, addnl substnc costs;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4676;Bsnss ownr tr.expns,accmmdtn/incid. c.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4678;Trav.home/work, fam.home(dedctbl. port.);en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4679;Tr.home/work,fam.home(non-ded. port.);en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4680;Trav.home/work, fam.home(credit bal.);en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4681;Addnl. substnc.costs double household;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4700;Selling and distribution expenses;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4710;Packaging materials;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4730;Outgoing freight;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4750;Transport insurance;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4760;Selling commissions;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4780;Third-party services (distribution);en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4790;Warranty expenses;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4800;Repairs/maintenance tech.equipm./machin.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4801;Building repairs and maintenance;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
4805;Repairs/maintenance operat/office equipm;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
